"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"8721","want","ascent",10,1,32,1,11,2.192,20,0.555555555555556,0,1,0,1.083,"",NA,NA,NA,"friend",0,85.185,"86.83"
"8721","nerve","bumper",11,1,13,1,40,2.513,13,0.361111111111111,0,1,0,2.341,"",NA,NA,NA,"banging",0,9.148,"33.262"
"8721","bias","sirloin",1,0,21,1,74,2.423,16,0.444444444444444,0,1,0,2.749,"",NA,NA,NA,"sirloin",1,2.109,"4.918"
"8721","process","joker",10,1,20,1,13,2.56,22,0.611111111111111,0,1,0,1.401,"",NA,NA,NA,"clown",0,123.897,"125.673"
"8721","smother","surgery",3,0,6,1,37,2.237,31,0.861111111111111,1,1,1,0.832,"surgery",1,NA,4.552,"sausage",0,4.302,"12.617"
"8721","find","clown",2,0,10,1,82,2.504,27,0.75,1,1,1,3.324,"clown",1,NA,7.213,"clown",1,1.585,"3.489"
"8721","bullet","walkway",11,1,29,1,17,17.663,29,0.805555555555556,0,1,0,0.883,"",NA,NA,NA,"walkway",1,1.706,"5.225"
"8721","rock","milk",10,1,9,1,100,2.854,14,0.388888888888889,0,1,0,1.593,"",NA,NA,NA,"milk",1,1.26,"2.838"
"8721","chicken","beet",1,0,33,1,97,1.729,33,0.916666666666667,1,1,1,0.955,"beet",1,NA,3.643,"beet",1,34.866,"36.287"
"8721","port","cinema",2,0,36,1,84,2.194,25,0.694444444444444,1,1,1,1.126,"cinema",1,NA,3.204,"cinema",1,4.076,"6.113"
"8721","caring","skirt",1,0,19,1,25,2.436,19,0.527777777777778,1,1,1,1.496,"skirt",1,NA,3.11,"skirt",1,1.531,"3.078"
"8721","biology","temper",2,0,23,1,39,2.084,10,0.277777777777778,1,1,1,0.933,"temper",1,NA,4.647,"temper",1,2.204,"3.556"
"8721","visit","glove",2,0,8,1,33,1.836,32,0.888888888888889,0,1,0,1.339,"",NA,NA,NA,"fish",0,8.418,"9.805"
"8721","fan","feature",1,0,34,1,77,1.924,17,0.472222222222222,1,1,1,1.012,"feature",1,NA,4.039,"feature",1,1.195,"2.992"
"8721","knock","otter",12,1,22,1,21,4.66,8,0.222222222222222,0,1,0,12.265,"",NA,NA,NA,"avoid",0,34.356,"35.895"
"8721","bacon","feud",3,0,28,1,74,2.87,3,0.0833333333333333,1,1,1,6.58,"feud",1,NA,3.147,"fued",0,2.579,"5.591"
"8721","prison","loaf",3,0,18,1,74,5.098,2,0.0555555555555556,1,1,1,3.975,"loaf",1,NA,3.993,"loaf",1,2.357,"3.548"
"8721","glue","force",11,1,14,1,86,2.644,36,1,1,1,1,0.902,"force",1,NA,2.833,"force",1,1.081,"2.675"
"8721","anger","decay",1,0,27,1,70,2.175,9,0.25,0,1,0,1.362,"",NA,NA,NA,"decay",1,1.937,"5.032"
"8721","grip","beach",12,1,2,1,36,2.733,12,0.333333333333333,0,1,0,2.155,"",NA,NA,NA,"beach",1,1.807,"3.723"
"8929","mill","feast",12,1,21,1,57,2.524,19,0.527777777777778,0,1,0,1.072,"",NA,NA,NA,"skip",0,9.331,"11.316"
"8929","chicken","beet",1,0,34,1,30,14.28,6,0.166666666666667,0,1,0,1.516,"",NA,NA,NA,"skip",0,15.714,"20.22"
"8929","calf","annoy",2,0,16,1,36,2.917,9,0.25,1,1,1,1.578,"skip",0,NA,15.276,"skip",0,13.112,"14.338"
"8929","bacon","feud",3,0,12,1,28,3.079,7,0.194444444444444,1,1,1,1.172,"skip",0,NA,27.208,"skip",0,14.078,"15.304"
"8929","prison","loaf",3,0,24,1,62,2.946,13,0.361111111111111,1,1,1,2.23,"loaf",1,NA,4.039,"loaf",1,10.529,"12.304"
"8929","link","crisis",12,1,36,1,37,4.309,29,0.805555555555556,1,1,1,1.6,"crisis",1,NA,8.006,"crisis",1,11.806,"13.521"
"8929","fan","feature",1,0,2,1,52,5.054,24,0.666666666666667,0,1,0,1.48,"",NA,NA,NA,"skip",0,6.694,"7.87"
"8929","bleach","ruin",10,1,13,1,90,4.437,11,0.305555555555556,0,1,0,5.024,"",NA,NA,NA,"ruin",1,2.732,"3.841"
"8929","want","ascent",10,1,26,1,61,3.882,35,0.972222222222222,1,1,1,1.451,"skip",0,NA,11.519,"skip",0,43.075,"44.335"
"8929","knock","otter",12,1,5,1,65,2.317,33,0.916666666666667,0,1,0,1.916,"",NA,NA,NA,"skip",0,12.417,"13.568"
"8929","visit","glove",2,0,11,1,32,3.109,21,0.583333333333333,1,1,1,1.724,"skip",0,NA,14.555,"skip",0,26.874,"29.882"
"8929","remind","foam",2,0,35,1,42,3.539,8,0.222222222222222,0,1,0,1.845,"",NA,NA,NA,"skip",0,30.44,"35.047"
"8929","nerve","bumper",11,1,14,1,68,3.332,2,0.0555555555555556,1,1,1,7.986,"skip",0,NA,15.05,"skip",0,41.38,"48.301"
"8929","need","faucet",11,1,17,1,42,3.79,28,0.777777777777778,1,1,1,2.229,"skip",0,NA,17.134,"skip",0,15.835,"22.709"
"8929","pork","emperor",10,1,15,1,67,18.47,14,0.388888888888889,1,1,1,1.644,"emperor",1,NA,32.777,"emperor",1,1.62,"5.996"
"8929","fee","chowder",3,0,28,1,55,5.206,30,0.833333333333333,0,1,0,1.816,"",NA,NA,NA,"chicken",0,10.526,"15.459"
"8929","climax","saucer",11,1,7,1,38,5.363,18,0.5,1,1,1,1.875,"saucer",1,NA,8.271,"status",0,3.474,"11.474"
"8929","biology","temper",2,0,10,1,43,4.42,16,0.444444444444444,1,1,1,1.979,"angry",0,NA,5.326,"angry",0,2.545,"6.11"
"8929","bullet","walkway",11,1,33,1,65,6.282,1,0.0277777777777778,0,1,0,-99,"",NA,NA,NA,"walkway",1,1.991,"7.637"
"8929","anger","decay",1,0,27,1,39,3.99,25,0.694444444444444,1,1,1,1.914,"skip",0,NA,23.332,"skip",0,2.879,"3.915"
"8929","capital","figure",3,0,6,1,34,4.733,31,0.861111111111111,1,1,1,4.141,"skip",0,NA,20.145,"skip",0,4.701,"68.222"
"8929","date","laugh",12,1,19,1,79,2.589,32,0.888888888888889,0,1,0,1.443,"",NA,NA,NA,"laugh",1,2.734,"7.738"
"8929","smother","surgery",3,0,3,1,66,4.265,34,0.944444444444444,0,1,0,1.53,"",NA,NA,NA,"slither",0,20.534,"23.091"
"8929","shrink","mafia",10,1,30,1,72,3.152,17,0.472222222222222,1,1,1,1.445,"skip",0,NA,25.427,"skip",0,78.205,"80.657"
"8929","grip","beach",12,1,8,1,60,2.325,22,0.611111111111111,0,1,0,1.772,"",NA,NA,NA,"skip",0,94.414,"96.47"
"8929","pea","bathtub",12,1,20,1,92,2.692,12,0.333333333333333,0,1,0,1.379,"",NA,NA,NA,"bed",0,11.435,"13.53"
"8929","port","cinema",2,0,23,1,29,2.803,27,0.75,1,1,1,1.773,"cinema",1,NA,12.721,"skip",0,52.564,"56.519"
"8929","plant","worm",1,0,25,1,62,2.373,20,0.555555555555556,0,1,0,1.616,"",NA,NA,NA,"worm",1,10.064,"12.819"
"8929","process","joker",10,1,32,1,39,3.534,15,0.416666666666667,1,1,1,1.492,"skip",0,NA,14.385,"skip",0,15.037,"17.242"
"8929","glue","force",11,1,18,1,64,4.091,3,0.0833333333333333,0,1,0,2.366,"",NA,NA,NA,"barn",0,46.005,"47.928"
"8929","caring","skirt",1,0,31,1,69,2.889,23,0.638888888888889,0,1,0,1.951,"",NA,NA,NA,"skirt",1,1.84,"5.736"
"8929","find","clown",2,0,29,1,67,3.726,5,0.138888888888889,0,1,0,2.329,"",NA,NA,NA,"skip",0,21.723,"24.9"
"8929","rock","milk",10,1,1,1,65,2.36,36,1,1,1,1,1.659,"milk",1,NA,4.808,"lift",0,26.816,"29"
"8929","bias","sirloin",1,0,9,1,42,5.804,4,0.111111111111111,1,1,1,1.772,"sirloin",1,NA,13.489,"skip",0,11.405,"13.904"
"8929","copy","bedroom",3,0,4,1,58,3.032,10,0.277777777777778,0,1,0,3.746,"",NA,NA,NA,"skip",0,23.014,"25.92"
"8929","replace","roach",11,1,22,1,82,2.992,26,0.722222222222222,0,1,0,1.501,"",NA,NA,NA,"skip",0,35.375,"37.305"
"8936","rock","milk",10,1,12,1,40,2.25,11,0.305555555555556,0,0,1,1.279,"",NA,NA,NA,"milk",1,15.988,"18.832"
"8936","calf","annoy",2,0,6,1,55,5.564,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA,"loaf",0,86.883,"88.966"
"8936","find","clown",2,0,25,1,100,2.076,8,0.222222222222222,0,0,1,2.606,"",NA,NA,NA,"clown",1,11.219,"13.917"
"8936","copy","bedroom",3,0,36,1,80,2.876,27,0.75,1,0,0,1.624,"bedroom",1,NA,11.927,"annoy",0,23.323,"25.871"
"8936","knock","otter",12,1,15,1,62,1.941,28,0.777777777777778,1,0,0,1.56,"otter",1,NA,24.905,"otter",1,8.114,"10.182"
"8936","bullet","walkway",11,1,18,1,51,2.628,23,0.638888888888889,1,0,0,18.52,"walkway",1,NA,9.998,"walkway",1,6.892,"9.992"
"8936","bleach","ruin",10,1,3,1,32,3.596,20,0.555555555555556,0,0,1,1.168,"",NA,NA,NA,"ruin",1,4.611,"6.68"
"8936","visit","glove",2,0,27,1,71,1.852,30,0.833333333333333,1,0,0,1.176,"glove",1,NA,14.343,"glove",1,13.363,"19.51"
"8936","biology","temper",2,0,26,1,84,3.427,19,0.527777777777778,0,0,1,1.44,"",NA,NA,NA,"temper",1,9.244,"11.703"
"8936","fee","chowder",3,0,24,1,37,2.376,14,0.388888888888889,0,0,1,1.296,"",NA,NA,NA,"feature",0,34.552,"37.241"
"8936","climax","saucer",11,1,8,1,100,1.803,26,0.722222222222222,1,0,0,1.063,"saucer",1,NA,16.461,"saucer",1,7,"10.213"
"8936","pea","bathtub",12,1,10,1,39,2.204,35,0.972222222222222,1,0,0,1.022,"bathtub",1,NA,18.502,"bathtub",1,4.22,"7.424"
"8936","process","joker",10,1,9,1,60,1.771,16,0.444444444444444,0,0,1,1.136,"",NA,NA,NA,"joker",1,7.978,"10.03"
"8936","caring","skirt",1,0,34,1,73,1.842,33,0.916666666666667,1,0,0,1.015,"skirt",1,NA,13.381,"skirt",1,7.249,"10.343"
"8936","port","cinema",2,0,22,1,86,3.587,36,1,1,0,0,1.039,"cinema",1,NA,11.694,"cinema",1,5.084,"7.68"
"8936","need","faucet",11,1,32,1,55,1.701,9,0.25,0,0,1,1.56,"",NA,NA,NA,"faucet",1,6.796,"9.32"
"8936","anger","decay",1,0,2,1,26,1.957,15,0.416666666666667,1,0,0,1.631,"decay",1,NA,14.463,"decay",1,3.876,"6.12"
"8936","bias","sirloin",1,0,5,1,17,3.373,6,0.166666666666667,1,0,0,1.96,"foam",0,NA,39.552,"ruin",0,13.707,"16.111"
"8936","grip","beach",12,1,33,1,100,2.198,3,0.0833333333333333,0,0,1,1.376,"",NA,NA,NA,"beach",1,15.842,"18.303"
"8936","replace","roach",11,1,1,1,100,2.379,5,0.138888888888889,0,0,1,1.705,"",NA,NA,NA,"roach",1,6.211,"8.823"
"8936","smother","surgery",3,0,23,1,66,1.874,31,0.861111111111111,1,0,0,1.087,"surgery",1,NA,13.239,"surgery",1,10.897,"13.837"
"8936","remind","foam",2,0,16,1,25,2.941,34,0.944444444444444,1,0,0,1.104,"loaf",0,NA,26.472,"beet",0,43.283,"45.184"
"8936","link","crisis",12,1,19,1,60,1.603,22,0.611111111111111,1,0,0,0.998,"crisis",1,NA,31.096,"crisis",1,10.13,"12.895"
"8936","pork","emperor",10,1,20,1,72,2.205,32,0.888888888888889,1,0,0,0.999,"emperor",1,NA,28.048,"sirloin",0,14.22,"17.2"
"8936","want","ascent",10,1,13,1,74,4.118,7,0.194444444444444,0,0,1,1.695,"",NA,NA,NA,"ascent",1,5.371,"7.912"
"8936","prison","loaf",3,0,4,1,60,1.684,25,0.694444444444444,1,0,0,1.079,"loaf",1,NA,13.766,"loaf",1,7.86,"9.92"
"8936","nerve","bumper",11,1,14,1,100,3.964,13,0.361111111111111,0,0,1,1.743,"",NA,NA,NA,"bumper",1,4.137,"9.943"
"8936","mill","feast",12,1,7,1,40,2.094,18,0.5,0,0,1,1.191,"",NA,NA,NA,"feast",1,6.45,"8.839"
"8936","plant","worm",1,0,28,1,73,1.891,12,0.333333333333333,0,0,1,1.28,"",NA,NA,NA,"worm",1,26.659,"28.919"
"8936","date","laugh",12,1,31,1,49,2.388,4,0.111111111111111,1,0,0,1.135,"laugh",1,NA,8.158,"laugh",1,5.491,"7.808"
"8936","bacon","feud",3,0,17,1,46,8.424,2,0.0555555555555556,0,0,1,10.88,"",NA,NA,NA,"feud",1,3.067,"5.415"
"8936","shrink","mafia",10,1,11,1,100,1.836,10,0.277777777777778,0,0,1,1.679,"",NA,NA,NA,"mafia",1,12.405,"14.848"
"8936","chicken","beet",1,0,29,1,89,3.442,29,0.805555555555556,1,0,0,1.312,"beet",1,NA,18.196,"beet",1,20.254,"22.074"
"8936","fan","feature",1,0,30,1,49,2.413,21,0.583333333333333,0,0,1,1.095,"",NA,NA,NA,"feature",1,10.114,"12.839"
"8936","capital","figure",3,0,35,1,76,3.236,17,0.472222222222222,0,0,1,1.424,"",NA,NA,NA,"force",0,48.732,"50.928"
"8936","glue","force",11,1,21,1,56,1.878,24,0.666666666666667,1,0,0,1.638,"force",1,NA,15.166,"figure",0,8.412,"10.951"
"8951","link","crisis",12,1,23,1,2,2.198,22,0.611111111111111,0,1,0,1.946,"",NA,NA,NA,"guide",0,2.851,"11.219"
"8951","knock","otter",12,1,20,1,2,2.586,17,0.472222222222222,1,1,1,1.127,"door",0,NA,5.334,"wood",0,2.484,"4.066"
"8951","need","faucet",11,1,17,1,12,2.872,11,0.305555555555556,1,1,1,2.432,"break",0,NA,4.664,"wants",0,1.798,"4.316"
"8951","caring","skirt",1,0,14,1,1,3.428,18,0.5,1,1,1,1.178,"hurting",0,NA,4.241,"ceiling",0,2.791,"4.852"
"8951","smother","surgery",3,0,25,1,36,2.965,6,0.166666666666667,1,1,1,1.018,"kill",0,NA,5.315,"bother",0,3.283,"5.33"
"8951","bullet","walkway",11,1,18,1,1,3.344,14,0.388888888888889,1,1,1,1.125,"fist",0,NA,6.702,"gun",0,2.327,"4.041"
"8951","plant","worm",1,0,22,1,30,2.438,32,0.888888888888889,0,1,0,1.432,"",NA,NA,NA,"flower",0,4.818,"6.634"
"8951","bacon","feud",3,0,32,1,1,2.936,34,0.944444444444444,0,1,0,1.066,"",NA,NA,NA,"grease",0,1.678,"4.01"
"8951","nerve","bumper",11,1,12,1,10,2.808,10,0.277777777777778,1,1,1,1.232,"curl",0,NA,5.768,"damage",0,2.038,"3.942"
"8951","date","laugh",12,1,5,1,73,2.1,5,0.138888888888889,1,1,1,1.321,"bleach",0,NA,7.135,"hurt",0,2.698,"4.161"
"8951","rock","milk",10,1,34,1,70,2.154,4,0.111111111111111,1,1,1,2.716,"fallen",0,NA,4.707,"guild",0,3.612,"5.622"
"8951","process","joker",10,1,6,1,2,2.698,19,0.527777777777778,0,1,0,1.934,"",NA,NA,NA,"think",0,3.156,"12.606"
"8951","glue","force",11,1,7,1,63,2.618,31,0.861111111111111,0,1,0,2.317,"",NA,NA,NA,"stick",0,1.758,"8.991"
"8951","remind","foam",2,0,28,1,4,3.844,1,0.0277777777777778,1,1,1,-99,"bother",0,NA,3.892,"rock",0,1.846,"3.493"
"8951","bleach","ruin",10,1,26,1,71,1.845,36,1,0,1,0,1.016,"",NA,NA,NA,"skin",0,4.23,"7.51"
"8951","chicken","beet",1,0,3,1,12,2.065,26,0.722222222222222,0,1,0,1.192,"",NA,NA,NA,"finger",0,3.66,"5.31"
"8951","pea","bathtub",12,1,31,1,1,3.936,30,0.833333333333333,0,1,0,1.296,"",NA,NA,NA,"head",0,3.723,"5.27"
"8951","shrink","mafia",10,1,30,1,6,2.203,7,0.194444444444444,1,1,1,1.467,"fall",0,NA,5.636,"smile",0,3.82,"7.104"
"8951","bias","sirloin",1,0,27,1,2,2.988,27,0.75,0,1,0,0.97,"",NA,NA,NA,"wrong",0,4.097,"5.632"
"8951","anger","decay",1,0,4,1,18,2.048,16,0.444444444444444,1,1,1,1.398,"fee",0,NA,4.375,"calm",0,6.449,"8.507"
"8951","capital","figure",3,0,13,1,1,2.299,25,0.694444444444444,0,1,0,0.858,"",NA,NA,NA,"figure",1,2.99,"6.188"
"8951","copy","bedroom",3,0,10,1,1,3.069,20,0.555555555555556,0,1,0,1.756,"",NA,NA,NA,"rock",0,2.61,"4.065"
"8951","grip","beach",12,1,15,1,1,3.165,13,0.361111111111111,1,1,1,0.903,"feel",0,NA,7.248,"hard",0,2.791,"5.003"
"8951","find","clown",2,0,21,1,32,2.003,33,0.916666666666667,0,1,0,1.063,"",NA,NA,NA,"follow",0,2.01,"4.523"
"8951","want","ascent",10,1,29,1,1,2.176,35,0.972222222222222,0,1,0,0.94,"",NA,NA,NA,"needs",0,1.921,"5.345"
"8951","calf","annoy",2,0,9,1,1,2.296,2,0.0555555555555556,1,1,1,2.67,"feel",0,NA,6.304,"animal",0,3.702,"5.817"
"8951","mill","feast",12,1,24,1,1,2.318,12,0.333333333333333,1,1,1,1.165,"meat",0,NA,3.801,"run",0,1.957,"3.289"
"8951","prison","loaf",3,0,36,1,1,3.638,28,0.777777777777778,0,1,0,1.365,"",NA,NA,NA,"capture",0,2.459,"5.206"
"8951","fan","feature",1,0,8,1,12,2.154,9,0.25,1,1,1,1.192,"hurt",0,NA,6.372,"faith",0,3.873,"5.754"
"8951","fee","chowder",3,0,1,1,31,3.722,8,0.222222222222222,1,1,1,1.036,"ruin",0,NA,13.037,"money",0,3.777,"5.329"
"8951","visit","glove",2,0,16,1,2,2.766,23,0.638888888888889,0,1,0,2.066,"",NA,NA,NA,"person",0,2.109,"4.24"
"8951","pork","emperor",10,1,2,1,3,2.952,21,0.583333333333333,0,1,0,0.917,"",NA,NA,NA,"chicken",0,2.864,"7.833"
"8951","climax","saucer",11,1,35,1,1,2.57,29,0.805555555555556,0,1,0,1.083,"",NA,NA,NA,"stop",0,7.172,"8.945"
"8951","port","cinema",2,0,19,1,4,2.238,15,0.416666666666667,1,1,1,1.24,"laptop",0,NA,5.585,"guild",0,1.786,"3.494"
"8951","replace","roach",11,1,33,1,1,2.45,24,0.666666666666667,0,1,0,1.196,"",NA,NA,NA,"give",0,3.71,"5.149"
"8951","biology","temper",2,0,11,1,9,2.807,3,0.0833333333333333,1,1,1,1.7,"intimidation",0,NA,7.152,"figurine",0,3.473,"5.986"
"9118","climax","saucer",11,1,24,1,92,4.146,5,0.138888888888889,0,0,1,0.795,"",NA,NA,NA,"SKIP",0,4.033,"6.9"
"9118","bacon","feud",3,0,17,1,5,1.124,24,0.666666666666667,0,0,1,0.827,"",NA,NA,NA,"SKIP",0,5.835,"7.408"
"9118","caring","skirt",1,0,35,1,1,1.904,36,1,1,0,0,2.34,"face",0,NA,6.002,"hand",0,1.605,"3.223"
"9118","pork","emperor",10,1,9,1,91,1.333,14,0.388888888888889,1,0,0,0.936,"emperor",1,NA,9.66,"emperor",1,1.773,"14.359"
"9118","mill","feast",12,1,16,1,74,5.752,23,0.638888888888889,1,0,0,0.993,"feast",1,NA,5.784,"feast",1,3.168,"9.541"
"9118","find","clown",2,0,21,1,8,1.449,20,0.555555555555556,0,0,1,0.64,"",NA,NA,NA,"target",0,3.094,"4.583"
"9118","replace","roach",11,1,31,1,77,1.545,33,0.916666666666667,1,0,0,1.042,"SKIP",0,NA,8.182,"SKIP",0,83.778,"89.905"
"9118","smother","surgery",3,0,7,1,10,1.463,11,0.305555555555556,0,0,1,1.965,"",NA,NA,NA,"want",0,2.853,"4.361"
"9118","process","joker",10,1,33,1,46,1.312,28,0.777777777777778,1,0,0,0.484,"kind",0,NA,4.463,"request",0,2.015,"3.644"
"9118","bleach","ruin",10,1,2,1,99,1.484,6,0.166666666666667,0,0,1,0.925,"",NA,NA,NA,"SKIP",0,5.97,"14.293"
"9118","date","laugh",12,1,36,1,91,1.659,29,0.805555555555556,1,0,0,4.077,"laugh",1,NA,2.62,"laugh",1,1.318,"3.151"
"9118","want","ascent",10,1,8,1,77,2.424,35,0.972222222222222,1,0,0,0.622,"need",0,NA,6.688,"need",0,2.977,"4.259"
"9118","glue","force",11,1,13,1,78,1.564,21,0.583333333333333,1,0,0,0.602,"force",1,NA,4.847,"friend",0,2.186,"4.578"
"9118","link","crisis",12,1,12,1,97,1.233,4,0.111111111111111,0,0,1,3.092,"",NA,NA,NA,"crisis",1,1.561,"5.071"
"9118","rock","milk",10,1,15,1,70,4.151,2,0.0555555555555556,1,0,0,14.074,"mill",0,NA,3.422,"mill",0,1.212,"3.467"
"9118","need","faucet",11,1,19,1,63,2.437,7,0.194444444444444,1,0,0,1.021,"want",0,NA,3.315,"request",0,2.145,"6.396"
"9118","prison","loaf",3,0,28,1,8,1.294,15,0.416666666666667,0,0,1,0.654,"",NA,NA,NA,"person",0,2.996,"4.881"
"9118","plant","worm",1,0,25,1,1,1.536,3,0.0833333333333333,0,0,1,0.964,"",NA,NA,NA,"time",0,3.326,"4.521"
"9118","knock","otter",12,1,20,1,73,1.213,26,0.722222222222222,1,0,0,0.584,"order",0,NA,9.022,"SKIP",0,1.934,"6.628"
"9118","copy","bedroom",3,0,10,1,7,1.826,19,0.527777777777778,0,0,1,0.531,"",NA,NA,NA,"kind",0,3.381,"4.688"
"9118","nerve","bumper",11,1,34,1,65,5.348,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA,"SKIP",0,2.557,"3.266"
"9118","visit","glove",2,0,32,1,4,2.751,16,0.444444444444444,0,0,1,0.594,"",NA,NA,NA,"time",0,1.507,"2.987"
"9118","bullet","walkway",11,1,30,1,72,1.567,12,0.333333333333333,1,0,0,0.706,"revoke",0,NA,11.458,"request",0,3.908,"5.647"
"9118","capital","figure",3,0,29,1,9,2.18,18,0.5,0,0,1,10.691,"",NA,NA,NA,"request",0,3.094,"11.717"
"9118","chicken","beet",1,0,4,1,1,2.033,25,0.694444444444444,0,0,1,0.596,"",NA,NA,NA,"SKIP",0,1.339,"1.934"
"9118","pea","bathtub",12,1,5,1,81,1.698,13,0.361111111111111,1,0,0,0.657,"SKIP",0,NA,14.56,"SKIP",0,4.108,"7.813"
"9118","anger","decay",1,0,23,1,1,2.217,31,0.861111111111111,0,0,1,0.567,"",NA,NA,NA,"SKIP",0,1.228,"4.734"
"9118","biology","temper",2,0,6,1,1,2.796,8,0.222222222222222,0,0,1,0.743,"",NA,NA,NA,"manage",0,2.867,"6.177"
"9118","bias","sirloin",1,0,26,1,1,1.54,17,0.472222222222222,1,0,0,4.451,"crab",0,NA,10.987,"SKIP",0,2.758,"3.183"
"9118","calf","annoy",2,0,11,1,6,2.576,34,0.944444444444444,1,0,0,0.535,"behind",0,NA,5.2,"hill",0,2.491,"4.641"
"9118","grip","beach",12,1,1,1,49,2.352,9,0.25,1,0,0,1.977,"beach",1,NA,7.664,"time",0,1.988,"3.247"
"9118","port","cinema",2,0,22,1,6,2.394,32,0.888888888888889,1,0,0,0.829,"wine",0,NA,3.252,"wine",0,3.393,"8.838"
"9118","fan","feature",1,0,18,1,1,1.898,22,0.611111111111111,0,0,1,0.599,"",NA,NA,NA,"feud",0,1.694,"3.964"
"9118","fee","chowder",3,0,14,1,12,6.559,10,0.277777777777778,0,0,1,0.759,"",NA,NA,NA,"request",0,1.365,"3.803"
"9118","remind","foam",2,0,3,1,14,1.414,27,0.75,0,0,1,2.887,"",NA,NA,NA,"before",0,2.787,"4.054"
"9118","shrink","mafia",10,1,27,1,89,1.599,30,0.833333333333333,1,0,0,0.596,"mafia",1,NA,3.204,"mafia",1,1.182,"2.441"
"9132","fan","feature",1,0,19,1,53,2.649,34,0.944444444444444,0,0,1,0.791,"",NA,NA,NA,"SKIP",0,11.093,"19.965"
"9132","shrink","mafia",10,1,11,1,58,2.022,12,0.333333333333333,1,0,0,0.943,"nerve",0,NA,8.81,"fish",0,12.087,"16.751"
"9132","glue","force",11,1,29,1,61,5.319,9,0.25,0,0,1,0.776,"",NA,NA,NA,"SKIP",0,33.565,"38.719"
"9132","grip","beach",12,1,13,1,61,2.638,6,0.166666666666667,1,0,0,1.583,"beach",1,NA,11.515,"faucet",0,30.231,"33.943"
"9132","visit","glove",2,0,7,1,32,5.255,26,0.722222222222222,1,0,0,0.798,"SKIP",0,NA,11.012,"SKIP",0,8.357,"11.735"
"9132","caring","skirt",1,0,1,1,45,4.306,5,0.138888888888889,1,0,0,0.941,"SKIP",0,NA,13.705,"SKIP",0,14.557,"16.407"
"9132","rock","milk",10,1,22,1,62,2.589,21,0.583333333333333,1,0,0,0.904,"milk",1,NA,3.804,"milk",1,2.032,"4.343"
"9132","bias","sirloin",1,0,27,1,32,2.096,13,0.361111111111111,1,0,0,0.783,"SKIP",0,NA,8.45,"clown",0,5.632,"9.487"
"9132","want","ascent",10,1,17,1,54,2.378,36,1,1,0,0,1.759,"SKIP",0,NA,5.797,"SKIP",0,11.741,"15.375"
"9132","mill","feast",12,1,14,1,59,3.539,8,0.222222222222222,0,0,1,0.998,"",NA,NA,NA,"water",0,12.111,"15.551"
"9132","smother","surgery",3,0,28,1,40,2.449,24,0.666666666666667,0,0,1,1.807,"",NA,NA,NA,"SKIP",0,7.726,"12.055"
"9132","replace","roach",11,1,36,1,65,2.787,20,0.555555555555556,0,0,1,1.271,"",NA,NA,NA,"roach",1,3.065,"7.135"
"9132","bullet","walkway",11,1,10,1,57,2.226,22,0.611111111111111,0,0,1,0.887,"",NA,NA,NA,"walkway",1,3.764,"14.205"
"9132","plant","worm",1,0,26,1,51,3.516,27,0.75,0,0,1,0.864,"",NA,NA,NA,"grass",0,19.2,"23.527"
"9132","process","joker",10,1,16,1,69,3.113,10,0.277777777777778,0,0,1,0.942,"",NA,NA,NA,"button",0,7.272,"10.879"
"9132","fee","chowder",3,0,34,1,45,3.319,32,0.888888888888889,1,0,0,0.71,"SKIP",0,NA,8.437,"faucet",0,7.968,"12.423"
"9132","biology","temper",2,0,20,1,45,2.352,35,0.972222222222222,1,0,0,1.551,"anger",0,NA,9.268,"SKIP",0,10.462,"13.247"
"9132","pork","emperor",10,1,12,1,59,2.783,33,0.916666666666667,0,0,1,0.75,"",NA,NA,NA,"ranch",0,26.798,"37.712"
"9132","climax","saucer",11,1,30,1,54,2.353,30,0.833333333333333,1,0,0,1.511,"saucer",1,NA,5.162,"saucer",1,3.414,"6.646"
"9132","pea","bathtub",12,1,33,1,73,1.865,25,0.694444444444444,0,0,1,1.383,"",NA,NA,NA,"river",0,6.312,"10.392"
"9132","find","clown",2,0,8,1,52,2.881,23,0.638888888888889,1,0,0,0.926,"faucet",0,NA,7.903,"SKIP",0,7.63,"10.663"
"9132","bacon","feud",3,0,21,1,40,7.942,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA,"party",0,9.08,"12.463"
"9132","link","crisis",12,1,3,1,66,2.242,16,0.444444444444444,0,0,1,1.007,"",NA,NA,NA,"SKIP",0,5.941,"7.735"
"9132","capital","figure",3,0,32,1,46,2.151,29,0.805555555555556,1,0,0,0.84,"figure",1,NA,4.767,"figure",1,2.733,"5.727"
"9132","need","faucet",11,1,9,1,63,3.928,15,0.416666666666667,0,0,1,1.054,"",NA,NA,NA,"shoreline",0,25.573,"29.501"
"9132","knock","otter",12,1,4,1,64,2.616,14,0.388888888888889,0,0,1,0.87,"",NA,NA,NA,"SKIP",0,8.093,"11.295"
"9132","chicken","beet",1,0,23,1,49,3.296,18,0.5,1,0,0,1.15,"beet",1,NA,5.79,"beet",1,2.126,"4.415"
